Household level identifier,Id,Monthly rent payment,=1 Overcrowding by bedrooms, number of all rooms in the house,=1 Overcrowding by rooms,=1 if the household has refrigerator,number of tablets household owns,Males younger than 12 years of age,Males 12 years of age and older,Total males in the household,Females younger than 12 years of age,Females 12 years of age and older,Total females in the household,persons younger than 12 years of age,persons 12 years of age and older,years of schooling,Years behind in school,=1 if predominant material on the outside wall is block or brick,"=1 if predominant material on the outside wall is socket (wood, zinc or absbesto",=1 if predominant material on the outside wall is prefabricated or cement,=1 if predominant material on the outside wall is waste material,=1 if predominant material on the outside wall is wood ,=1 if predominant material on the outside wall is zink,=1 if predominant material on the outside wall is natural fibers,"=1 if predominant material on the floor is mosaic, ceramic, terrazo",=1 if predominant material on the floor is cement,=1 if predominant material on the floor is  natural material,=1 if no floor at the household,=1 if predominant material on the floor is wood,=1 if predominant material on the roof is metal foil or zink,"=1 if predominant material on the roof is fiber cement, mezzanine ",=1 if predominant material on the roof is natural fibers,=1 if the house has ceiling,=1 if water provision inside the dwelling,=1 if water provision outside the dwelling,"=1 electricity from CNFL, ICE, ESPH/JASEC",=1 electricity from private plant,=1 no electricity in the dwelling,=1 electricity from cooperative,=1 no toilet in the dwelling,=1 toilet connected to sewer or cesspool,=1 toilet connected to  septic tank,=1 toilet connected to black hole or letrine,=1 main source of energy used for cooking electricity,=1 main source of energy used for cooking gas,=1 main source of energy used for cooking wood charcoal,=1 if rubbish disposal mainly by tanker truck,=1 if rubbish disposal mainly by botan hollow or buried,=1 if rubbish disposal mainly by burning,=1 if rubbish disposal mainly by throwing in an unoccupied space,"=1 if rubbish disposal mainly by throwing in river, creek or sea",=1 if disable person,=1 if male,=1 if less than 10 years old,=1 if free or coupled uunion,=1 if married,=1 if divorced,=1 if separated,=1 if widow/er,=1 if household head,=1 if spouse/partner,=1 if son/doughter,=1 if stepson/doughter,=1 if son/doughter in law,=1 if grandson/doughter,=1 if mother/father,=1 if father/mother in law,=1 if brother/sister,=1 if brother/sister in law,=1 if other family member,Number of children 0 to 19 in household,Number of adults in household,# of individuals 65+ in the household,# of total individuals in the household,Dependency rate,average years of education for adults (18+),number of bedrooms,# persons per room,=1 own and fully paid house,"=1 own, paying in installments",=1 rented,=1 precarious,=1 if the household has notebook or desktop computer,=1 if the household has TV,# of mobile phones,=1 region Chorotega,=1 region PacÃƒÂ­fico central,=1 region Brunca,=1 region Huetar AtlÃƒÂ¡ntica,=1 region Huetar Norte,=2 zona rural,Age in years,Years of education of head of household,wall_condition,roof_condition,floor_condition,education_level,Target
d508a025e,ID_c5db25509,0.0,0,2,0,1,0.0,0,0,0,1,1,2,1,1,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1.0,11.0,1,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,29,11,3,3,3,5,4
d508a025e,ID_b5067f4ef,0.0,0,2,0,1,0.0,0,0,0,1,1,2,1,1,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1.0,11.0,1,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,11,3,3,3,1,4
2ae8caaef,ID_7eb173cb2,200000.0,0,8,0,1,3.0,0,2,2,0,4,4,0,6,15,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,16.333334,4,1.5,0,0,1,0,1,0,6,0,0,0,0,0,0,42,15,3,3,3,8,3
2ae8caaef,ID_9a972b307,200000.0,0,8,0,1,3.0,0,2,2,0,4,4,0,6,8,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,1.0,16.333334,4,1.5,0,0,1,0,1,0,6,0,0,0,0,0,0,16,15,3,3,3,4,3
2ae8caaef,ID_4bd163990,200000.0,0,8,0,1,3.0,0,2,2,0,4,4,0,6,8,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,1.0,16.333334,4,1.5,0,0,1,0,1,0,6,0,0,0,0,0,0,14,15,3,3,3,4,3
2ae8caaef,ID_7caa314ad,200000.0,0,8,0,1,3.0,0,2,2,0,4,4,0,6,12,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,1.0,16.333334,4,1.5,0,0,1,0,1,0,6,0,0,0,0,0,0,20,15,3,3,3,8,3
2ae8caaef,ID_d8da11228,200000.0,0,8,0,1,3.0,0,2,2,0,4,4,0,6,11,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,6,1.0,16.333334,4,1.5,0,0,1,0,1,0,6,0,0,0,0,0,0,18,15,3,3,3,5,3
2ae8caaef,ID_f7367d63e,200000.0,0,8,0,1,3.0,0,2,2,0,4,4,0,6,11,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,6,1.0,16.333334,4,1.5,0,0,1,0,1,0,6,0,0,0,0,0,0,37,15,3,3,3,5,3
15248f301,ID_9cc68c530,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,8,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,3,1.3333334,0,0,0,0,0,1,3,0,0,0,0,0,0,53,8,3,3,3,4,4
15248f301,ID_13f6bc9bd,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,11,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,3,1.3333334,0,0,0,0,0,1,3,0,0,0,0,0,0,21,8,3,3,3,5,4
15248f301,ID_ec06c6b73,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,3,1.3333334,0,0,0,0,0,1,3,0,0,0,0,0,0,47,8,3,3,3,3,4
15248f301,ID_d9809487a,0.0,0,5,0,1,0.0,0,1,1,1,2,3,1,3,4,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,8.333333,3,1.3333334,0,0,0,0,0,1,3,0,0,0,0,0,0,11,8,3,3,3,2,4
12ce291ee,ID_e36eb2651,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,7,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0.0,7.333333500000001,3,1.0,1,0,0,0,0,0,3,0,0,0,0,0,0,42,6,3,3,3,4,4
12ce291ee,ID_938e7c372,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0.0,7.333333500000001,3,1.0,1,0,0,0,0,0,3,0,0,0,0,0,0,63,6,3,3,3,3,4
12ce291ee,ID_de30d1b09,0.0,0,6,0,1,0.0,0,2,2,0,1,1,0,3,9,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0.0,7.333333500000001,3,1.0,1,0,0,0,0,0,3,0,0,0,0,0,0,22,6,3,3,3,4,4
1b31fd159,ID_bd8e11b0f,0.0,0,7,0,1,0.0,0,0,0,0,1,1,0,1,10,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.0,10.0,5,0.2,1,0,0,0,1,1,1,0,0,0,0,0,0,18,10,2,1,3,4,4
60cc88fe0,ID_6718f7a52,150000.0,0,5,0,1,0.0,0,1,1,0,1,1,0,2,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,14.5,4,0.5,0,0,1,0,0,0,2,0,0,0,0,0,0,61,12,3,3,3,8,4
60cc88fe0,ID_288957959,150000.0,0,5,0,1,0.0,0,1,1,0,1,1,0,2,17,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0.0,14.5,4,0.5,0,0,1,0,0,0,2,0,0,0,0,0,0,29,12,3,3,3,9,4
49ae51a36,ID_4995b86db,0.0,0,5,0,1,1.0,0,3,3,1,3,4,1,6,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,10.4,3,2.3333333,1,0,0,0,0,0,5,0,0,0,0,0,0,60,6,3,3,3,3,4
49ae51a36,ID_e933dc688,0.0,0,5,0,1,1.0,0,3,3,1,3,4,1,6,8,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,7,0.4000000124999998,10.4,3,2.3333333,1,0,0,0,0,0,5,0,0,0,0,0,0,16,6,3,3,3,4,4
49ae51a36,ID_01601259c,0.0,0,5,0,1,1.0,0,3,3,1,3,4,1,6,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,10.4,3,2.3333333,1,0,0,0,0,0,5,0,0,0,0,0,0,34,6,3,3,3,8,4
49ae51a36,ID_4c2d5598e,0.0,0,5,0,1,1.0,0,3,3,1,3,4,1,6,15,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,10.4,3,2.3333333,1,0,0,0,0,0,5,0,0,0,0,0,0,28,6,3,3,3,8,4
49ae51a36,ID_248f3c5c0,0.0,0,5,0,1,1.0,0,3,3,1,3,4,1,6,2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,7,0.4000000124999998,10.4,3,2.3333333,1,0,0,0,0,0,5,0,0,0,0,0,0,9,6,3,3,3,2,4
49ae51a36,ID_0db18d294,0.0,0,5,0,1,1.0,0,3,3,1,3,4,1,6,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,10.4,3,2.3333333,1,0,0,0,0,0,5,0,0,0,0,0,0,61,6,3,3,3,3,4
49ae51a36,ID_4fd2ccd32,0.0,0,5,0,1,1.0,0,3,3,1,3,4,1,6,13,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,10.4,3,2.3333333,1,0,0,0,0,0,5,0,0,0,0,0,0,35,6,3,3,3,8,4
e3fac53f1,ID_ccfcbcfa1,0.0,0,7,0,1,1.0,0,2,2,0,2,2,0,4,12,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,15.0,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,22,11,3,3,3,7,4
e3fac53f1,ID_095ff7ac0,0.0,0,7,0,1,1.0,0,2,2,0,2,2,0,4,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,15.0,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,57,11,3,3,3,5,4
e3fac53f1,ID_73a3a737d,0.0,0,7,0,1,1.0,0,2,2,0,2,2,0,4,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,15.0,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,63,11,3,3,3,5,4
e3fac53f1,ID_8b62cf7f8,0.0,0,7,0,1,1.0,0,2,2,0,2,2,0,4,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,15.0,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,19,11,3,3,3,5,4
a1e396088,ID_0ea229472,0.0,0,4,0,1,0.0,0,2,2,0,1,1,0,3,16,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,20.5,3,1.0,1,0,0,0,0,0,2,0,0,0,0,0,0,50,15,3,3,3,8,4
a1e396088,ID_1b56082ed,0.0,0,4,0,1,0.0,0,2,2,0,1,1,0,3,15,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,20.5,3,1.0,1,0,0,0,0,0,2,0,0,0,0,0,0,50,15,3,3,3,8,4
a1e396088,ID_b55c67779,0.0,0,4,0,1,0.0,0,2,2,0,1,1,0,3,10,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0.5,20.5,3,1.0,1,0,0,0,0,0,2,0,0,0,0,0,0,18,15,3,3,3,4,4
bc2a57a19,ID_8fedf9ddd,0.0,0,5,0,1,1.0,0,1,1,1,1,2,1,2,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.5,2,1.5,1,0,0,0,1,1,3,0,0,0,0,0,0,8,7,3,3,3,2,4
bc2a57a19,ID_426d9b9c6,0.0,0,5,0,1,1.0,0,1,1,1,1,2,1,2,6,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.5,2,1.5,1,0,0,0,1,1,3,0,0,0,0,0,0,36,7,3,3,3,3,4
bc2a57a19,ID_8b58a7bd1,0.0,0,5,0,1,1.0,0,1,1,1,1,2,1,2,7,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.5,2,1.5,1,0,0,0,1,1,3,0,0,0,0,0,0,38,7,3,3,3,4,4
f50ce08e0,ID_e1eb4b85b,150000.0,0,5,0,1,1.0,0,1,1,0,1,1,0,2,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,8.5,2,1.0,0,0,1,0,0,0,3,0,0,0,0,0,0,34,11,3,1,3,5,4
f50ce08e0,ID_7cdb227b4,150000.0,0,5,0,1,1.0,0,1,1,0,1,1,0,2,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,8.5,2,1.0,0,0,1,0,0,0,3,0,0,0,0,0,0,43,11,3,1,3,3,4
03c78a7a9,ID_bc095c376,0.0,0,5,0,1,0.0,0,2,2,0,2,2,0,4,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,8.5,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,75,11,3,3,3,3,4
03c78a7a9,ID_b8607ffbd,0.0,0,5,0,1,0.0,0,2,2,0,2,2,0,4,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,1.0,8.5,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,46,11,3,3,3,5,4
03c78a7a9,ID_ccb01db70,0.0,0,5,0,1,0.0,0,2,2,0,2,2,0,4,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,4,1.0,8.5,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,60,11,3,3,3,3,4
03c78a7a9,ID_a0da6f66c,0.0,0,5,0,1,0.0,0,2,2,0,2,2,0,4,11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1.0,8.5,3,1.3333334,1,0,0,0,1,0,4,0,0,0,0,0,0,75,11,3,3,3,5,4
340e71ea8,ID_b1fae7d13,0.0,0,7,0,1,1.0,1,2,3,0,1,1,1,3,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,9.0,3,1.3333334,1,0,0,0,1,1,3,0,0,0,0,0,0,6,6,3,3,3,1,4
340e71ea8,ID_f6f7f6817,0.0,0,7,0,1,1.0,1,2,3,0,1,1,1,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,9.0,3,1.3333334,1,0,0,0,1,1,3,0,0,0,0,0,0,53,6,3,3,3,3,4
340e71ea8,ID_9eca270b1,0.0,0,7,0,1,1.0,1,2,3,0,1,1,1,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,9.0,3,1.3333334,1,0,0,0,1,1,3,0,0,0,0,0,0,25,6,3,3,3,3,4
340e71ea8,ID_860bb174c,0.0,0,7,0,1,1.0,1,2,3,0,1,1,1,3,15,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,4,0.3333333466666663,9.0,3,1.3333334,1,0,0,0,1,1,3,0,0,0,0,0,0,52,6,3,3,3,8,4
695bc249d,ID_07d22d2bd,0.0,0,6,0,1,0.0,0,3,3,2,2,4,2,5,7,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,7.599999900000001,4,1.75,1,0,0,0,0,0,5,0,0,0,0,0,0,23,6,2,2,2,4,4
695bc249d,ID_8dac0058f,0.0,0,6,0,1,0.0,0,3,3,2,2,4,2,5,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,7.599999900000001,4,1.75,1,0,0,0,0,0,5,0,0,0,0,0,0,48,6,2,2,2,3,4
695bc249d,ID_f82f9adcf,0.0,0,6,0,1,0.0,0,3,3,2,2,4,2,5,6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,7.599999900000001,4,1.75,1,0,0,0,0,0,5,0,0,0,0,0,0,50,6,2,2,2,3,4
695bc249d,ID_74006a179,0.0,0,6,0,1,0.0,0,3,3,2,2,4,2,5,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,7,0.4000000124999998,7.599999900000001,4,1.75,1,0,0,0,0,0,5,0,0,0,0,0,0,0,6,2,2,2,1,4
695bc249d,ID_19127889e,0.0,0,6,0,1,0.0,0,3,3,2,2,4,2,5,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,7,0.4000000124999998,7.599999900000001,4,1.75,1,0,0,0,0,0,5,0,0,0,0,0,0,3,6,2,2,2,1,4
695bc249d,ID_ab2f8a70f,0.0,0,6,0,1,0.0,0,3,3,2,2,4,2,5,11,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,7.599999900000001,4,1.75,1,0,0,0,0,0,5,0,0,0,0,0,0,20,6,2,2,2,5,4
695bc249d,ID_d446b650c,0.0,0,6,0,1,0.0,0,3,3,2,2,4,2,5,8,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,7,0.4000000124999998,7.599999900000001,4,1.75,1,0,0,0,0,0,5,0,0,0,0,0,0,25,6,2,2,2,4,4
f69665768,ID_7220d1a2a,0.0,0,6,0,1,2.0,0,1,1,1,2,3,1,3,6,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1.0,7.0,3,1.3333334,1,0,0,0,0,1,3,0,0,0,0,0,0,38,6,2,2,2,3,3
f69665768,ID_fa1fa2cf3,0.0,0,6,0,1,2.0,0,1,1,1,2,3,1,3,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,4,1.0,7.0,3,1.3333334,1,0,0,0,0,1,3,0,0,0,0,0,0,4,6,2,2,2,1,3
f69665768,ID_fa45b08a1,0.0,0,6,0,1,2.0,0,1,1,1,2,3,1,3,6,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,4,1.0,7.0,3,1.3333334,1,0,0,0,0,1,3,0,0,0,0,0,0,14,6,2,2,2,3,3
